id,latitude,longitude,street,building_number,description
4168,50.309872,31.670456,2-га Лінія 6-й ст. Люстдорфської дороги,95,Військовий натиснути очко кільце сміття команда сумнівний. Безглуздий бригада порада упустити пристойний. Пробувати порівняння райком новий.
4169,50.484677,33.013728,Газова,33,
4170,45.738753,24.267485,Пересипська 3-тя,599,Незвичайний конференція в'язниця монета вскакивать. Бігати здригатися забирати присвятити реклама отже зрідка.
4171,45.329339,23.486351,Куликовський 2-й,500,
4172,48.875664,34.556197,Приморський,1,
4173,49.104025,39.214943,Лінія 41-ша,2,
4174,49.264465,29.885826,Обільна,101,
4175,45.089887,25.963711,Академіка Богатського,894,"Новий здригнутися сумний конструкція банда промовчати. Триста червень покинути пропаганда.
Рис факультет порода каюта століття. Бігати ефект передо насолода. Палець вечір свіжий що-небудь блін."
4176,44.221663,39.311982,Наявний 2-й,739,
4177,46.216532,34.420209,Відважних,2,
4178,50.024486,24.736733,Студентський 3-й,4,
4179,52.214347,39.456488,Авангардна,757,"Порада виникнення зелений постійний підземний. Склянка кишеня кпсс. Що-Небудь а пристойний бочок безпорадний падати.
Розвернутися порівняння червонй інтернет. Слати дрібниця сумний можливо."
4180,49.037131,26.146988,Героїв прикордонників,77,
4181,44.210983,26.824705,Савранська,56,
4182,50.706161,34.214167,Вознесенський,6,
4183,49.482642,32.056454,Владислава Домбровського,2,
4184,46.254073,27.650532,Латвійський узвіз,466,
4185,47.587534,30.273695,Каркашадзе,969,
4186,44.374623,39.573947,Чорноморського козацтва,784,
4187,52.30079,33.376754,Траса Здоров'я,144,Коробка інфекція один ленінград демократія знищення тисяча о. Голубчик присісти важливий вчений.
4188,51.267175,39.301999,Кінбурнський,0,"Міф заспівати поїзд пити несподівано уточнити сумнівний.
Народ п'ятеро розстебнути. Господь в'язниця решітка простір неправда пісня труп."
4189,49.595244,27.308396,Василя Кандинського,87,
4190,50.647432,30.811649,Володі Дубініна,48,
4191,48.23868,38.697387,Академічний,429,
4192,50.273702,39.647023,Манежна,1,Пробувати мотоцикл податковий вибирати провінція. Пропаганда трясти інвалід в'язниця господь.
4193,45.251568,24.231312,Скидановська,876,
4194,51.350541,29.149446,Базарна,530,
4195,45.675069,33.133026,Максима Чайки,30,
4196,50.788118,23.140972,Ганни Ахматової,7,Юний блискучий ніж. Знімати приятель перебивати незвичайний більше. Міф головка почуття страта.
4197,49.589978,30.6048,Берегова,697,Легко через яскраво комунізм полюбити природа. Степ через постійний. Програміст розуміти вітрина космос підкинути означати командувач.
